class,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
jumping,0.487883747,0.203221262,-0.144443542,0.99999404,0.367771477,0.212239265,0.169464007,0.99995029,0.552170098,0.124039762,-0.232227653,0.985699713,0.311616004,0.184074387,0.42695263,0.887691677,0.627390504,0.057443917,-0.263136506,0.972283244,0.27305454,0.137443602,0.586706102,0.87967056,0.649970889,0.041666806,-0.289656043,0.945611656,0.258208007,0.121862084,0.60195303,0.803208768,0.646690488,0.039603025,-0.302548826,0.944489777,0.267296255,0.12120086,0.576516509,0.807490647,0.638423741,0.045590933,-0.272723466,0.950564146,0.272209883,0.12627396,0.574880302,0.822999299,0.485311538,0.405529231,-0.092548884,0.999999404,0.39769128,0.418115616,0.092058137,0.999996066,0.606899619,0.535519481,-0.117617935,0.99591428,0.341862381,0.572877407,0.109454498,0.972484469,0.743401229,0.650201023,0.072849572,0.992198408,0.372445285,0.462099522,0.652745783,0.754002452,0.757622123,0.664125919,0.090929843,0.942908406,0.384486735,0.484429777,0.711991251,0.764260292,0.800332189,0.669415474,-0.085730225,0.983755827,0.389849544,0.511507869,0.70967561,0.781294107
jumping,0.677347481,0.120256975,-0.077810824,0.99992013,0.488436431,0.122325659,-0.223311737,0.999941707,0.813397884,0.097641066,-0.234924108,0.968799233,0.353858471,0.105939463,-0.382042706,0.997359097,0.894326389,0.040098697,-0.481640786,0.966990411,0.219725132,0.062652826,-0.629732668,0.994517982,0.908469737,0.020192474,-0.537212253,0.93118757,0.185817838,0.049507529,-0.679434299,0.986106277,0.89531219,0.013635457,-0.552077353,0.930681467,0.190014243,0.044850975,-0.708900392,0.987090707,0.890256882,0.022350281,-0.505473137,0.934494019,0.201576114,0.049916536,-0.65442276,0.987419546,0.634949744,0.322303683,0.041392528,0.999988317,0.522206485,0.314096034,-0.041470479,0.999986172,0.642024279,0.452548176,-0.111415848,0.92459923,0.574734449,0.456065059,-0.213162571,0.963524699,0.53008461,0.476463258,0.480376244,0.634699166,0.449914396,0.448041081,0.479699105,0.729569137,0.482725918,0.445511281,0.543672562,0.569463015,0.410714924,0.427527308,0.560797632,0.715429902,0.492773443,0.527757525,0.52896136,0.660035431,0.400504798,0.484983474,0.618104756,0.74360162
jumping,0.645361304,0.315815628,0.179657936,0.999991298,0.478164107,0.320908964,-0.030207315,0.999997854,0.75836271,0.378075361,0.03448537,0.963068068,0.381988853,0.402118653,-0.234690964,0.994947255,0.796532035,0.316738486,-0.381298155,0.981906533,0.35904184,0.323005617,-0.554579616,0.993107259,0.800586581,0.298802584,-0.415141881,0.97335577,0.349132091,0.299946308,-0.609143615,0.986047506,0.789181948,0.28753531,-0.444963366,0.971210599,0.356583714,0.29434821,-0.591590106,0.984547913,0.790045261,0.295170099,-0.402011961,0.965125442,0.362413228,0.299688458,-0.55093199,0.977976859,0.627641857,0.505832851,0.107907601,0.999999166,0.527493954,0.506106436,-0.108343236,0.999998927,0.706628799,0.642612159,-0.075998448,0.965429366,0.561022758,0.659190059,-0.231815994,0.991397977,0.552808881,0.602943242,0.565270483,0.389622658,0.395445943,0.611068368,0.30581674,0.875338972,0.521624625,0.579070926,0.635204852,0.474493891,0.374307066,0.593099296,0.364268452,0.840299904,0.517835438,0.648296297,0.698887289,0.465581745,0.338517129,0.650916517,0.38033843,0.888202965
jumping,0.438670725,0.467282265,-0.135459036,0.999799192,0.527555943,0.488613397,-0.022732431,0.999489665,0.435825527,0.389520228,-0.063135728,0.992902577,0.564425349,0.571588457,0.059631821,0.473258704,0.463529766,0.267027408,0.103619911,0.914440811,0.57647717,0.628245056,0.140580043,0.125718206,0.479179233,0.249022186,0.099430688,0.851734161,0.583783746,0.648646653,0.152408317,0.113116167,0.480466306,0.258460402,0.100543283,0.848453045,0.573936403,0.64434737,0.129727066,0.112365469,0.477642715,0.259921908,0.106358558,0.824861109,0.57201916,0.636272848,0.133450538,0.105767772,0.458645135,0.686045051,-0.033943046,0.999943852,0.498708069,0.680981338,0.033877954,0.999901772,0.437156081,0.780935645,0.11528673,0.940685093,0.489311308,0.758275867,0.241267189,0.77571255,0.470805854,0.863349319,0.238900751,0.910429895,0.490224063,0.833070993,0.362331033,0.729563117,0.478899181,0.879611731,0.25416401,0.922030449,0.499378562,0.84610647,0.375697404,0.850845397,0.45265916,0.893006086,0.269424349,0.776452065,0.496794522,0.851971447,0.394011587,0.549215794
jumping,0.695070803,0.277900159,0.003364601,0.999919653,0.514407039,0.308276385,0.054301333,0.999835253,0.732610822,0.177816063,-0.106829174,0.973878443,0.459659427,0.39728573,-0.179148838,0.937820435,0.785584927,0.07419879,-0.149206758,0.980873525,0.454562694,0.375994176,-0.662671208,0.969541192,0.808670402,0.052101102,-0.197674409,0.959715009,0.451406598,0.372892469,-0.77397877,0.952506959,0.801280737,0.046826091,-0.203537911,0.956832409,0.461230785,0.360332698,-0.783605814,0.953376234,0.789031029,0.054910421,-0.162790865,0.963880301,0.467161775,0.359274387,-0.685212255,0.951060236,0.646045446,0.498862833,-0.051198125,0.999984026,0.535850346,0.495947659,0.050768349,0.99992466,0.6488235,0.668676257,-0.114650749,0.981751621,0.488828212,0.646000028,-0.094762906,0.919040978,0.669685364,0.840001106,0.128809944,0.976268232,0.533544302,0.686492145,0.608744264,0.644304395,0.65648663,0.857093096,0.144854352,0.818521023,0.5812639,0.683255613,0.681669474,0.593455553,0.671904266,0.909380496,-0.137760177,0.947561741,0.537299454,0.751192331,0.591407657,0.686686575
jumping,0.597199082,0.294666946,-0.042828426,0.999539495,0.485625863,0.311915874,-0.315199822,0.999756515,0.632804871,0.18337208,-0.135844111,0.955598772,0.450442672,0.205751956,-0.460331172,0.997057319,0.628263295,0.093267106,-0.16868034,0.92284447,0.454375446,0.098178506,-0.43679437,0.982917845,0.626490176,0.074217945,-0.21088843,0.852719724,0.458279818,0.071909934,-0.476603001,0.953255236,0.607640982,0.074888647,-0.199955896,0.842197418,0.470102698,0.069943786,-0.460708618,0.951220036,0.602520585,0.079522669,-0.176437378,0.857208312,0.471280932,0.077587962,-0.434642226,0.951680124,0.600669146,0.543876052,0.073093057,0.999961495,0.502048314,0.536529183,-0.073718101,0.999955058,0.579080224,0.710601211,-0.204401955,0.904021204,0.484597713,0.711228132,-0.355274826,0.948857784,0.455439746,0.593962669,0.681620479,0.175146431,0.408613384,0.593063831,0.53882122,0.21163772,0.439861596,0.574645936,0.785683811,0.23394753,0.393975705,0.570434928,0.645065606,0.298270583,0.380230337,0.638343751,0.910069287,0.193848968,0.363568842,0.601490974,0.757682741,0.232385367
jumping,0.681402266,0.241966948,-0.169069201,0.999980927,0.601799965,0.214490533,-0.111128114,0.999979258,0.724697649,0.291663706,-0.15118137,0.991331577,0.534178972,0.23067078,-0.071657844,0.958647668,0.768816829,0.330105126,-0.223589852,0.975631237,0.461410552,0.238685191,-0.160701975,0.954215407,0.780319154,0.345759451,-0.243133247,0.940470457,0.436892867,0.243241549,-0.180006698,0.911384523,0.778021574,0.3465572,-0.276843846,0.944090009,0.43719247,0.242899537,-0.215760797,0.91931814,0.773607194,0.341309011,-0.239195421,0.93533355,0.446111858,0.241454452,-0.179596543,0.910888016,0.636393487,0.367512047,-0.008537689,0.999866962,0.597934484,0.36534062,0.008643575,0.999930501,0.678622961,0.450219274,0.11208567,0.968446076,0.572396755,0.447384715,-0.014094782,0.991890788,0.718016386,0.515342832,0.403419048,0.964112043,0.595774949,0.527146816,0.219588369,0.990975678,0.715730309,0.521257043,0.426358938,0.862297416,0.603559256,0.535615444,0.237099767,0.96072644,0.737837851,0.552558005,0.331706762,0.953361869,0.584123135,0.566625237,0.122675769,0.987611234
jumping,0.61069119,0.156311288,0.22103028,0.999051392,0.533194721,0.143407851,-0.162956029,0.999751508,0.578204095,0.224853024,0.464459538,0.105905913,0.396541357,0.164195657,-0.292410195,0.974405468,0.582389235,0.272576749,0.502580881,0.106819846,0.265606046,0.135402873,-0.464495808,0.93094939,0.585047364,0.28755185,0.528537214,0.119502336,0.241117179,0.125844464,-0.498022914,0.911091864,0.586001813,0.285192668,0.468146265,0.127423853,0.240780085,0.12273486,-0.539701462,0.919109643,0.581760943,0.280521631,0.480081946,0.140233904,0.249833152,0.127546072,-0.485277206,0.908831537,0.561445177,0.337261975,0.139043212,0.999707043,0.513804436,0.329037905,-0.13910006,0.999731243,0.718147635,0.384106338,-0.092414953,0.757510483,0.617640316,0.375018567,-0.48188737,0.933566213,0.590294838,0.50592351,-0.023108227,0.849386215,0.523728967,0.496574372,-0.433077842,0.947655022,0.557295144,0.531621993,-0.022226768,0.854724288,0.513305902,0.505733252,-0.429366201,0.909967363,0.6267699,0.564566314,-0.116744056,0.895597339,0.559442222,0.552309334,-0.545971453,0.958331466
jumping,0.744130731,0.24679172,-0.173842773,0.999961734,0.630715847,0.27229619,0.067039169,0.99978739,0.841723621,0.16337806,-0.324731886,0.998162448,0.567059934,0.307777166,0.207209468,0.970146537,0.922816992,0.077954471,-0.472373277,0.994943917,0.477647036,0.274691641,0.225506768,0.977979779,0.937755823,0.050684392,-0.51529032,0.986561954,0.455872655,0.269005477,0.237819567,0.958529055,0.936665356,0.043920159,-0.529497445,0.986567616,0.456665128,0.262942374,0.190385714,0.961686075,0.931412876,0.055127889,-0.487786531,0.987863839,0.465767682,0.265416801,0.203673154,0.963874698,0.776093245,0.457688838,-0.11329972,0.999984384,0.709699035,0.472627461,0.113245972,0.999928474,0.773959398,0.598924398,-0.356790632,0.99344939,0.641613901,0.593362868,0.052073658,0.820637822,0.79691118,0.717288494,-0.21354638,0.984276772,0.727416873,0.632726848,0.419662148,0.551840544,0.803368986,0.735161543,-0.19930245,0.931411147,0.747114003,0.624632657,0.456159621,0.65269357,0.789867222,0.782420278,-0.325651377,0.972631156,0.718699336,0.695448041,0.432638258,0.622814536
jumping,0.521022081,0.37863943,-0.136854842,0.999720991,0.354493856,0.389828384,-0.190678,0.99970144,0.599647105,0.358800143,-0.311140001,0.980549037,0.265513986,0.461367249,-0.188326105,0.963819861,0.703588665,0.288700312,-0.634811997,0.962867081,0.16726625,0.523091674,-0.281618118,0.914582193,0.731260478,0.271127969,-0.687476218,0.925936937,0.132031232,0.537486792,-0.293934137,0.860861301,0.723144472,0.26419425,-0.702945173,0.92633456,0.131941259,0.541291952,-0.344090819,0.873237371,0.71266222,0.268833727,-0.653512657,0.925919235,0.144967139,0.537931621,-0.303212851,0.873894453,0.472547084,0.612402678,0.017333612,0.999984145,0.369936079,0.609866679,-0.017477605,0.999974489,0.556309104,0.763650417,-0.232141286,0.947151601,0.373015851,0.764715433,-0.272309512,0.962104917,0.475607365,0.686731696,0.483189672,0.177652106,0.361578166,0.68368268,0.473158866,0.25259006,0.459752262,0.663075805,0.565632701,0.180286109,0.353256106,0.666355193,0.558699012,0.242450193,0.460238695,0.719651461,0.645446301,0.183795765,0.34378469,0.728212416,0.653653085,0.253395885
jumping,0.587323427,0.209460557,0.410151422,0.999964595,0.360723674,0.212319151,0.376914501,0.999960065,0.758799195,0.180625826,0.25604552,0.990574658,0.18913883,0.176619738,0.239556581,0.994132459,0.890090942,0.130681843,0.001207259,0.987771869,0.065615863,0.109215997,0.02024761,0.992350638,0.932565391,0.119838677,-0.055348493,0.97062254,0.040734828,0.083867103,-0.034405775,0.978031337,0.929459512,0.115977824,-0.099811561,0.970521688,0.044712365,0.077948719,-0.07229089,0.9786098,0.915902376,0.119166493,-0.037461989,0.973697364,0.055496126,0.086317331,-0.012758465,0.981039047,0.54497093,0.444214463,-0.001049467,0.999889612,0.40330413,0.439606786,0.000642634,0.999884129,0.602295578,0.640874982,-0.128614157,0.995790541,0.320945084,0.631829262,-0.151254907,0.993665099,0.681539297,0.821928263,-0.152202353,0.992990732,0.220259368,0.802949607,-0.155823454,0.982397199,0.672903597,0.843310893,-0.171703488,0.865468144,0.214219898,0.819263458,-0.173747316,0.797138333,0.699429452,0.891648293,-0.480216026,0.979141533,0.215396404,0.875836611,-0.468596131,0.965565503
jumping,0.410481393,0.166336283,-0.178186446,0.99999547,0.334165245,0.164955527,-0.134497449,0.99999702,0.46266976,0.161005303,-0.198905319,0.994182289,0.285760224,0.125557423,-0.152741119,0.988117754,0.51233542,0.140740752,-0.249082267,0.987270355,0.248368889,0.067867935,-0.227914676,0.977492273,0.525518179,0.12981987,-0.264505357,0.967967868,0.239279881,0.04957673,-0.248204306,0.941002369,0.525266111,0.127723187,-0.286586195,0.968930602,0.240156725,0.044743091,-0.260540098,0.941810787,0.520052612,0.132185772,-0.261468291,0.965190232,0.243662149,0.051875412,-0.239152089,0.943642795,0.404436558,0.33009389,-0.005645988,0.999983072,0.360430568,0.333287656,0.005797455,0.999986529,0.464351773,0.378884256,-0.014846035,0.994229555,0.284213454,0.386215687,-0.129578114,0.997870207,0.50902313,0.424604774,0.131936759,0.989947915,0.230187461,0.474573731,-0.038804572,0.997152209,0.512890279,0.436528772,0.142823011,0.943820417,0.229668677,0.492133141,-0.03333351,0.979976654,0.537138164,0.422917217,0.064069837,0.969915807,0.195212662,0.465482235,-0.123023435,0.990851939
jumping,0.48375833,0.48121053,-0.319305897,0.999934673,0.324092686,0.486842811,-0.116980202,0.999829531,0.500445187,0.378429174,-0.500097692,0.996505141,0.290784448,0.392092705,-0.131053597,0.980438948,0.542168379,0.274074793,-0.568353713,0.991801441,0.239322528,0.302493304,-0.245299011,0.973328829,0.554293036,0.252041608,-0.626779735,0.980383098,0.226957723,0.278202027,-0.282990664,0.947725654,0.543659687,0.248113498,-0.617650509,0.979046226,0.235459715,0.275189221,-0.297952503,0.948813379,0.538356304,0.255006194,-0.574218512,0.981253088,0.239905968,0.283246964,-0.262156457,0.951705277,0.46367389,0.687637329,-0.072734162,0.99997735,0.362204522,0.687642217,0.072502375,0.999969244,0.473181456,0.8525967,-0.179092929,0.968766809,0.365696043,0.846986055,-0.000139713,0.946739793,0.56676352,0.777040958,0.464201152,0.696505427,0.439449906,0.768191636,0.662320375,0.452142149,0.595399797,0.74924624,0.536534786,0.589058995,0.449784786,0.74364084,0.736371458,0.522358477,0.635002792,0.779931307,0.555661857,0.6358428,0.488158584,0.796371102,0.798619926,0.452944279
jumping,0.784282446,0.293949306,-0.09108571,0.999974012,0.726688445,0.287858933,0.004762738,0.999813497,0.808040142,0.361076057,-0.073634356,0.984966278,0.714101613,0.357902408,0.048049826,0.712894678,0.814082384,0.422440946,-0.113270685,0.921285868,0.698057473,0.422701061,-0.020770507,0.557867408,0.819990396,0.442282826,-0.130672082,0.868644655,0.689770341,0.440645754,-0.030963013,0.516378522,0.815746665,0.44325465,-0.148007825,0.877040207,0.694735885,0.442094326,-0.060930125,0.545629501,0.812411606,0.437644601,-0.119688153,0.870122552,0.698434174,0.435713768,-0.034362707,0.535532415,0.764919043,0.43786937,-0.03689957,0.999996305,0.730331242,0.438796341,0.036815152,0.99999404,0.749180317,0.552352369,-0.099290922,0.980603397,0.716141701,0.549080849,0.000888996,0.897408247,0.784850121,0.561207354,0.123020709,0.684597433,0.765770197,0.545028508,0.228332773,0.345343977,0.8011415,0.555775166,0.145428792,0.427735299,0.774948239,0.539868772,0.251383215,0.339809507,0.792522967,0.59963727,0.13542375,0.694836318,0.773940861,0.58512795,0.260335565,0.417171091
jumping,0.630452454,0.276430249,-0.22483772,0.999675512,0.492895037,0.236758322,-0.163181916,0.99974519,0.71728766,0.277320802,-0.344998449,0.989536166,0.457973033,0.178088337,-0.152299732,0.969296634,0.803821802,0.270739377,-0.543941379,0.975693047,0.431940258,0.121184677,-0.114315577,0.942698598,0.83581847,0.268867731,-0.586686909,0.948100328,0.425494194,0.102113008,-0.126901552,0.883313656,0.833847165,0.264458358,-0.613512993,0.95126915,0.430231124,0.09945906,-0.142248705,0.888871908,0.821580172,0.265267879,-0.565704226,0.953423262,0.433746904,0.107838392,-0.12691243,0.895535409,0.552060306,0.447370499,-0.008203806,0.999866724,0.461133212,0.43856895,0.007931515,0.99996388,0.539855123,0.564172328,-0.059856962,0.854441166,0.412437737,0.553958535,-0.169084102,0.969636679,0.587317884,0.519472897,0.605072558,0.194651887,0.381805927,0.629365444,0.234061226,0.820228815,0.594590068,0.514547467,0.678007245,0.229291916,0.387352109,0.633987784,0.273620546,0.645026803,0.60027498,0.556566119,0.654689491,0.28595221,0.371362269,0.660415292,0.153361022,0.787034273
jumping,0.664192915,0.201284677,-0.035239171,0.999411821,0.466258049,0.277375281,0.010087142,0.999713719,0.673398554,0.248949051,-0.328007102,0.914272487,0.403278351,0.389074296,-0.262138575,0.929272592,0.487742931,0.212188721,-0.632520556,0.881458521,0.38681078,0.312629282,-0.623495579,0.889936388,0.464464098,0.194978952,-0.698694527,0.821220338,0.384880364,0.302583098,-0.688331842,0.823838294,0.458229482,0.185314208,-0.663474023,0.803310454,0.384237766,0.289412975,-0.660714507,0.811303973,0.46950385,0.191465944,-0.623752952,0.770143449,0.392950267,0.293305397,-0.618893921,0.783349097,0.719183981,0.496112704,0.004618129,0.999966502,0.591921151,0.510982573,-0.004994175,0.999956608,0.784076452,0.695871115,-0.155746683,0.867626786,0.597976208,0.69960773,-0.078334816,0.89591223,0.566580176,0.639266729,0.57387656,0.125980735,0.444669545,0.664086878,0.500528991,0.371328831,0.535842955,0.614110231,0.65531826,0.128062755,0.434777439,0.649477899,0.563546598,0.297298282,0.50835979,0.704309285,0.665209055,0.164892539,0.417931169,0.719701171,0.525552869,0.42486012
jumping,0.494763494,0.357137442,-0.319136977,0.999888182,0.365414262,0.363357246,-0.439481616,0.999885082,0.561189651,0.293563783,-0.435143173,0.974968672,0.30839628,0.302196801,-0.642380774,0.985177815,0.602820873,0.214519352,-0.611257195,0.975500762,0.271907568,0.22241281,-0.846464634,0.970464289,0.610125065,0.198396385,-0.680810452,0.947960436,0.259906888,0.20403254,-0.927007735,0.92999202,0.601668656,0.193403751,-0.692215443,0.947214246,0.267720461,0.19900921,-0.92514962,0.929266512,0.598361313,0.19999522,-0.632259071,0.949967027,0.271766126,0.207105964,-0.859752476,0.927865982,0.484160095,0.527497411,0.051080614,0.999956846,0.397803366,0.533638537,-0.051190209,0.999970913,0.510736704,0.66210109,0.176032364,0.903811038,0.386289418,0.674206436,-0.093969166,0.984273851,0.531870723,0.682457983,0.844949365,0.705780804,0.238418356,0.724765003,0.351448447,0.959553182,0.518178761,0.689185321,0.908673584,0.581490993,0.215460181,0.72672689,0.39085567,0.850673795,0.574651718,0.711776376,0.790902793,0.692176044,0.234109625,0.774993062,0.201660648,0.934491217
jumping,0.530799627,0.244731039,-0.162042052,0.999139071,0.540992677,0.246266559,0.212067738,0.998847485,0.493812442,0.208626837,-0.405112386,0.987108946,0.494558454,0.223452121,0.30862841,0.211540878,0.469180703,0.180089325,-0.513801575,0.950642049,0.463639826,0.195224121,0.344074845,0.392117679,0.465037197,0.158691376,-0.560554683,0.927131176,0.447217762,0.186954856,0.35779804,0.395859092,0.46095562,0.161809444,-0.542233706,0.925946712,0.450668871,0.182638675,0.343933612,0.391377598,0.464289933,0.169526637,-0.510331571,0.913444757,0.457842112,0.183423549,0.33772701,0.393996656,0.568954945,0.427321434,-0.122108892,0.999964595,0.580192626,0.431259602,0.121812724,0.999981284,0.475971997,0.499002129,-0.165960237,0.918828249,0.563045025,0.565085053,0.139457062,0.646706939,0.56755507,0.560671329,-0.059548542,0.815046608,0.648538351,0.65423882,0.148056597,0.795791686,0.579744399,0.557097197,-0.044813339,0.868389904,0.653199911,0.657013535,0.144600421,0.799493134,0.566319048,0.616513014,-0.009594585,0.835343182,0.641367733,0.709033251,0.127845079,0.720832407
